transaction_id,customer_id,merchant_id,amount,currency,timestamp,country,channel,status,ip,device
T004256,C0325,M004,165.84,XOF,2025-09-18T00:46:43Z,CI,mobile,approved,102.134.22.99,linux
T004257,C0130,M003,180.15,XOF,2025-09-15T00:07:06Z,CI,mobile,approved,102.134.22.56,ios
T004258,C0201,M012,79.37,XOF,2025-09-19T18:37:48Z,CI,web,approved,102.134.22.252,linux
T004259,C0389,M011,79.66,XOF,2025-09-15T07:36:48Z,CI,mobile,approved,102.134.22.26,windows
T004260,C0281,M006,194.78,XOF,2025-09-20T05:54:01Z,CI,mobile,approved,102.134.22.206,windows
T004261,C0442,M004,190.59,XOF,2025-09-16T15:55:41Z,CI,mobile,approved,102.134.22.150,linux
T004262,C0258,M004,248.75,XOF,2025-09-17T18:44:26Z,CI,web,approved,102.134.22.193,android
T004263,C0356,M013,201.75,XOF,2025-09-17T03:01:50Z,CI,web,approved,102.134.22.44,mac
T004264,C0079,M001,1,XOF,2025-09-18T09:37:42Z,CI,web,approved,102.134.22.8,android
T004265,C0027,M020,112.4,XOF,2025-09-19T23:08:14Z,CI,mobile,approved,102.134.22.251,linux
T004266,C0492,M017,142.45,XOF,2025-09-20T17:33:53Z,CI,mobile,approved,102.134.22.77,linux
T004267,C0096,M020,103.67,XOF,2025-09-15T09:35:02Z,CI,web,approved,102.134.22.118,windows
T004268,C0468,M014,77.97,XOF,2025-09-15T17:38:45Z,CI,mobile,approved,102.134.22.148,android
T004269,C0059,M018,136.39,XOF,2025-09-18T07:16:16Z,CI,web,approved,102.134.22.16,linux
T004270,C0452,M005,162.48,XOF,2025-09-18T07:38:49Z,CI,web,approved,102.134.22.213,linux
T004271,C0094,M018,164.55,XOF,2025-09-16T13:45:23Z,CI,web,approved,102.134.22.38,windows
T004272,C0090,M013,81.81,XOF,2025-09-19T06:55:01Z,CI,web,approved,102.134.22.200,ios
T004273,C0480,M009,189.3,XOF,2025-09-14T14:55:14Z,CI,web,approved,102.134.22.113,android
T004274,C0243,M013,117.82,XOF,2025-09-19T22:32:39Z,CI,mobile,approved,102.134.22.159,ios
T004275,C0461,M014,1,XOF,2025-09-20T23:54:23Z,CI,mobile,approved,102.134.22.249,linux
T004276,C0250,M005,125.12,XOF,2025-09-20T13:24:16Z,CI,web,approved,102.134.22.87,ios
T004277,C0124,M007,134.37,XOF,2025-09-18T01:05:02Z,CI,mobile,declined,102.134.22.5,linux
T004278,C0495,M005,98.23,XOF,2025-09-20T11:36:36Z,CI,mobile,approved,102.134.22.36,windows
T004279,C0454,M003,150.21,XOF,2025-09-17T20:32:21Z,CI,web,approved,102.134.22.125,mac
T004280,C0298,M018,187.3,XOF,2025-09-17T08:08:17Z,CI,web,approved,102.134.22.169,android
T004281,C0296,M007,209.13,XOF,2025-09-21T04:35:13Z,CI,web,declined,102.134.22.161,ios
T004282,C0282,M014,280.36,XOF,2025-09-20T01:48:56Z,CI,mobile,declined,102.134.22.189,android
T004283,C0181,M015,189.05,XOF,2025-09-17T19:51:56Z,CI,web,approved,102.134.22.155,windows
T004284,C0037,M003,268.3,XOF,2025-09-17T08:31:32Z,CI,web,approved,102.134.22.167,ios
T004285,C0369,M002,120.44,XOF,2025-09-18T08:50:32Z,CI,web,approved,102.134.22.252,android
T004286,C0246,M012,245.37,XOF,2025-09-20T12:21:33Z,CI,mobile,approved,102.134.22.169,linux
T004287,C0194,M017,143.76,XOF,2025-09-19T08:21:44Z,CI,mobile,approved,102.134.22.19,ios
T004288,C0479,M001,189.86,XOF,2025-09-21T03:16:37Z,CI,mobile,approved,102.134.22.200,windows
T004289,C0384,M006,106.11,XOF,2025-09-21T04:54:40Z,CI,mobile,approved,102.134.22.87,android
T004290,C0419,M007,194.16,XOF,2025-09-16T21:07:52Z,CI,mobile,approved,102.134.22.90,windows
T004291,C0353,M012,72.41,XOF,2025-09-15T16:02:23Z,CI,web,approved,102.134.22.106,mac
T004292,C0176,M004,93.12,XOF,2025-09-18T05:53:34Z,CI,mobile,approved,102.134.22.194,windows
T004293,C0016,M009,187.67,XOF,2025-09-14T14:51:33Z,CI,mobile,approved,102.134.22.227,ios
T004294,C0122,M009,94.57,XOF,2025-09-16T04:58:19Z,CI,mobile,declined,102.134.22.125,linux
T004295,C0364,M007,256.28,XOF,2025-09-20T03:46:04Z,CI,web,approved,102.134.22.140,android
T004296,C0265,M003,1,XOF,2025-09-16T04:45:24Z,CI,web,declined,102.134.22.224,linux
T004297,C0441,M010,120.05,XOF,2025-09-21T10:05:00Z,CI,mobile,declined,102.134.22.245,android
T004298,C0463,M006,45.31,XOF,2025-09-15T08:33:55Z,CI,mobile,declined,102.134.22.109,ios
T004299,C0045,M010,163.42,XOF,2025-09-20T13:03:56Z,CI,web,declined,102.134.22.27,android
T004300,C0258,M013,84.6,XOF,2025-09-20T23:50:29Z,CI,web,approved,102.134.22.111,windows
T004301,C0121,M018,111.43,XOF,2025-09-17T15:33:37Z,CI,web,approved,102.134.22.107,windows
T004302,C0488,M012,103.62,XOF,2025-09-21T03:21:59Z,CI,web,declined,102.134.22.34,android
T004303,C0130,M001,138.17,XOF,2025-09-20T13:52:06Z,CI,mobile,approved,102.134.22.133,windows
T004304,C0033,M014,146.05,XOF,2025-09-19T15:06:27Z,CI,mobile,approved,102.134.22.162,ios
T004305,C0311,M019,123.88,XOF,2025-09-16T17:30:40Z,CI,web,approved,102.134.22.33,android
T004306,C0097,M010,55.06,XOF,2025-09-17T21:35:10Z,CI,mobile,approved,102.134.22.53,windows
T004307,C0185,M003,136.34,XOF,2025-09-18T04:57:52Z,CI,web,approved,102.134.22.102,android
T004308,C0007,M010,137.34,XOF,2025-09-15T07:07:04Z,CI,web,approved,102.134.22.87,windows
T004309,C0156,M005,205.41,XOF,2025-09-18T13:16:20Z,CI,mobile,approved,102.134.22.38,ios
T004310,C0306,M012,98.1,XOF,2025-09-17T07:34:52Z,CI,mobile,approved,102.134.22.22,mac
T004311,C0268,M020,128.9,XOF,2025-09-19T02:02:03Z,CI,mobile,approved,102.134.22.122,mac
T004312,C0443,M003,89.29,XOF,2025-09-19T00:04:50Z,CI,mobile,approved,102.134.22.20,ios
T004313,C0498,M019,93.71,XOF,2025-09-17T02:03:53Z,CI,mobile,approved,102.134.22.205,ios
T004314,C0143,M017,99.21,XOF,2025-09-15T00:09:06Z,CI,web,approved,102.134.22.93,android
T004315,C0210,M017,64.83,XOF,2025-09-17T13:39:58Z,CI,mobile,approved,102.134.22.58,windows
T004316,C0276,M018,239.01,XOF,2025-09-15T21:03:01Z,CI,mobile,declined,102.134.22.149,mac
T004317,C0321,M004,116.84,XOF,2025-09-18T06:47:19Z,CI,mobile,approved,102.134.22.131,windows
T004318,C0465,M019,97.35,XOF,2025-09-16T20:07:46Z,CI,mobile,approved,102.134.22.101,ios
T004319,C0157,M020,78.23,XOF,2025-09-14T21:36:09Z,CI,web,approved,102.134.22.115,android
T004320,C0162,M009,169.41,XOF,2025-09-21T08:08:35Z,CI,mobile,approved,102.134.22.81,mac
T004321,C0379,M015,339.58,XOF,2025-09-20T00:50:41Z,CI,mobile,approved,102.134.22.144,windows
T004322,C0029,M012,131.65,XOF,2025-09-16T18:09:02Z,CI,mobile,approved,102.134.22.194,ios
T004323,C0435,M002,99.97,XOF,2025-09-18T09:05:35Z,CI,mobile,approved,102.134.22.179,linux
T004324,C0276,M019,307.03,XOF,2025-09-20T21:06:06Z,CI,web,declined,102.134.22.205,android
T004325,C0072,M001,114.61,XOF,2025-09-14T21:06:43Z,CI,web,approved,102.134.22.159,windows
T004326,C0390,M003,31.95,XOF,2025-09-20T12:01:50Z,CI,web,approved,102.134.22.28,mac
T004327,C0008,M009,71.42,XOF,2025-09-18T22:54:51Z,CI,web,declined,102.134.22.253,windows
T004328,C0219,M014,33.35,XOF,2025-09-21T04:46:03Z,CI,web,approved,102.134.22.66,windows
T004329,C0150,M010,160.22,XOF,2025-09-16T07:22:49Z,CI,web,approved,102.134.22.145,linux
T004330,C0241,M003,109.65,XOF,2025-09-19T12:42:39Z,CI,web,declined,102.134.22.129,mac
T004331,C0081,M011,130.36,XOF,2025-09-20T03:47:27Z,CI,web,approved,102.134.22.169,windows
T004332,C0403,M001,62.96,XOF,2025-09-17T05:16:56Z,CI,web,approved,102.134.22.216,mac
T004333,C0315,M016,134.68,XOF,2025-09-19T15:14:59Z,CI,web,approved,102.134.22.164,android
T004334,C0409,M008,17.64,XOF,2025-09-17T15:57:29Z,CI,mobile,approved,102.134.22.153,linux
T004335,C0294,M006,170.79,XOF,2025-09-21T11:01:09Z,CI,mobile,approved,102.134.22.219,linux
T004336,C0054,M007,183.59,XOF,2025-09-15T23:18:19Z,CI,web,approved,102.134.22.197,windows
T004337,C0136,M012,141.98,XOF,2025-09-17T11:22:45Z,CI,mobile,approved,102.134.22.202,android
T004338,C0238,M012,145.22,XOF,2025-09-16T12:21:57Z,CI,mobile,approved,102.134.22.63,windows
T004339,C0102,M005,193.02,XOF,2025-09-17T10:29:49Z,CI,mobile,approved,102.134.22.121,windows
T004340,C0498,M011,69.38,XOF,2025-09-14T20:15:10Z,CI,mobile,approved,102.134.22.24,ios
T004341,C0133,M004,226.04,XOF,2025-09-16T23:51:27Z,CI,web,approved,102.134.22.236,android
T004342,C0015,M013,224.02,XOF,2025-09-16T04:03:08Z,CI,mobile,approved,102.134.22.189,mac
T004343,C0447,M005,139.61,XOF,2025-09-16T23:23:27Z,CI,web,declined,102.134.22.80,windows
T004344,C0332,M014,126.75,XOF,2025-09-16T11:45:14Z,CI,web,approved,102.134.22.94,ios
T004345,C0397,M014,115.79,XOF,2025-09-21T07:16:06Z,CI,web,approved,102.134.22.28,windows
T004346,C0367,M020,163.07,XOF,2025-09-21T10:16:46Z,CI,mobile,approved,102.134.22.106,android
T004347,C0162,M007,96.36,XOF,2025-09-20T23:31:15Z,CI,mobile,approved,102.134.22.40,mac
T004348,C0066,M020,267.99,XOF,2025-09-20T22:21:51Z,CI,web,approved,102.134.22.70,linux
T004349,C0099,M005,169.8,XOF,2025-09-18T06:34:09Z,CI,mobile,approved,102.134.22.152,ios
T004350,C0262,M002,109.68,XOF,2025-09-18T17:18:28Z,CI,mobile,declined,102.134.22.44,linux
T004351,C0413,M016,138.73,XOF,2025-09-20T18:50:27Z,CI,web,declined,102.134.22.184,linux
T004352,C0300,M015,123.6,XOF,2025-09-15T13:38:26Z,CI,mobile,approved,102.134.22.203,windows
T004353,C0360,M016,79.21,XOF,2025-09-16T02:18:18Z,CI,mobile,approved,102.134.22.74,windows
T004354,C0200,M009,170.5,XOF,2025-09-21T08:42:43Z,CI,web,approved,102.134.22.73,android
T004355,C0273,M017,47.47,XOF,2025-09-15T02:12:59Z,CI,mobile,approved,102.134.22.112,ios
T004356,C0187,M012,151.52,XOF,2025-09-20T01:14:56Z,CI,mobile,approved,102.134.22.59,linux
T004357,C0335,M013,251.48,XOF,2025-09-18T18:25:17Z,CI,web,approved,102.134.22.6,windows
T004358,C0240,M006,28.47,XOF,2025-09-14T19:05:40Z,CI,mobile,approved,102.134.22.91,ios
T004359,C0031,M019,249.31,XOF,2025-09-19T18:43:17Z,CI,web,approved,102.134.22.191,windows
T004360,C0016,M015,156.27,XOF,2025-09-20T04:31:43Z,CI,mobile,declined,102.134.22.93,android
T004361,C0202,M002,108.09,XOF,2025-09-20T06:54:51Z,CI,web,approved,102.134.22.167,ios
T004362,C0127,M020,159.47,XOF,2025-09-18T02:33:01Z,CI,mobile,declined,102.134.22.118,linux
T004363,C0125,M014,43.91,XOF,2025-09-21T10:57:31Z,CI,mobile,approved,102.134.22.68,linux
T004364,C0372,M009,214.99,XOF,2025-09-19T12:37:36Z,CI,mobile,approved,102.134.22.192,windows
T004365,C0449,M004,191.54,XOF,2025-09-18T19:07:16Z,CI,mobile,approved,102.134.22.186,android
T004366,C0364,M010,11.43,XOF,2025-09-20T11:36:00Z,CI,mobile,approved,102.134.22.136,ios
T004367,C0144,M001,228.97,XOF,2025-09-16T02:39:29Z,CI,web,approved,102.134.22.54,mac
T004368,C0244,M013,1,XOF,2025-09-16T01:40:24Z,CI,mobile,approved,102.134.22.209,windows
T004369,C0021,M009,126.64,XOF,2025-09-14T20:51:15Z,CI,mobile,approved,102.134.22.26,android
T004370,C0283,M013,55.94,XOF,2025-09-16T11:35:06Z,CI,web,declined,102.134.22.247,android
T004371,C0446,M005,163.2,XOF,2025-09-18T18:00:27Z,CI,web,approved,102.134.22.167,windows
T004372,C0301,M012,121.78,XOF,2025-09-18T14:35:53Z,CI,web,approved,102.134.22.239,mac
T004373,C0106,M020,56.56,XOF,2025-09-20T10:49:48Z,CI,mobile,approved,102.134.22.56,ios
T004374,C0100,M005,127.4,XOF,2025-09-20T01:03:16Z,CI,web,approved,102.134.22.198,linux
T004375,C0062,M002,296.98,XOF,2025-09-16T18:29:55Z,CI,web,approved,102.134.22.126,mac
T004376,C0035,M009,217.02,XOF,2025-09-16T12:05:55Z,CI,mobile,declined,102.134.22.179,linux
T004377,C0404,M013,219.96,XOF,2025-09-19T04:14:45Z,CI,web,declined,102.134.22.18,windows
T004378,C0244,M008,91.92,XOF,2025-09-18T19:49:49Z,CI,web,approved,102.134.22.2,linux
T004379,C0233,M008,92.58,XOF,2025-09-21T09:22:55Z,CI,mobile,approved,102.134.22.160,ios
T004380,C0240,M015,109.26,XOF,2025-09-17T07:50:54Z,CI,web,declined,102.134.22.157,mac
T004381,C0044,M010,169.22,XOF,2025-09-16T20:08:54Z,CI,web,declined,102.134.22.197,ios
T004382,C0343,M012,78.81,XOF,2025-09-20T00:11:55Z,CI,web,approved,102.134.22.184,android
T004383,C0089,M001,49.43,XOF,2025-09-14T12:04:31Z,CI,web,declined,102.134.22.242,android
T004384,C0300,M009,63.47,XOF,2025-09-20T20:10:25Z,CI,web,approved,102.134.22.165,windows
T004385,C0121,M007,100.99,XOF,2025-09-21T10:05:34Z,CI,mobile,approved,102.134.22.233,linux
T004386,C0370,M015,131.48,XOF,2025-09-20T18:19:24Z,CI,web,approved,102.134.22.115,linux
T004387,C0420,M018,137.08,XOF,2025-09-14T20:36:31Z,CI,mobile,declined,102.134.22.227,linux
T004388,C0481,M003,170.1,XOF,2025-09-17T22:25:56Z,CI,mobile,approved,102.134.22.245,windows
T004389,C0025,M015,295.6,XOF,2025-09-15T23:27:58Z,CI,mobile,approved,102.134.22.133,mac
T004390,C0175,M018,59.03,XOF,2025-09-18T10:31:46Z,CI,web,approved,102.134.22.148,android
T004391,C0425,M015,85.74,XOF,2025-09-18T04:26:51Z,CI,web,approved,102.134.22.160,windows
T004392,C0066,M015,177.72,XOF,2025-09-19T06:34:13Z,CI,mobile,declined,102.134.22.27,linux
T004393,C0021,M010,91.03,XOF,2025-09-16T00:21:44Z,CI,mobile,approved,102.134.22.83,android
T004394,C0465,M013,238.93,XOF,2025-09-17T15:30:43Z,CI,web,approved,102.134.22.99,windows
T004395,C0104,M019,218.36,XOF,2025-09-16T20:19:32Z,CI,web,approved,102.134.22.225,mac
T004396,C0132,M002,73.01,XOF,2025-09-19T22:49:09Z,CI,mobile,approved,102.134.22.189,windows
T004397,C0039,M003,94.88,XOF,2025-09-20T23:13:04Z,CI,mobile,approved,102.134.22.240,mac
T004398,C0329,M005,178.39,XOF,2025-09-20T01:19:24Z,CI,mobile,declined,102.134.22.130,mac
T004399,C0313,M011,69.98,XOF,2025-09-17T08:47:01Z,CI,mobile,approved,102.134.22.19,ios
T004400,C0295,M007,48.23,XOF,2025-09-17T21:11:19Z,CI,mobile,approved,102.134.22.92,linux
T004401,C0133,M008,302.69,XOF,2025-09-20T19:54:31Z,CI,web,approved,102.134.22.1,windows
T004402,C0248,M019,118.1,XOF,2025-09-14T23:26:25Z,CI,mobile,approved,102.134.22.206,linux
T004403,C0092,M014,21.7,XOF,2025-09-19T22:12:52Z,CI,web,approved,102.134.22.199,ios
T004404,C0241,M007,220.46,XOF,2025-09-16T10:19:20Z,CI,mobile,approved,102.134.22.94,mac
T004405,C0080,M008,359.83,XOF,2025-09-20T08:54:26Z,CI,web,approved,102.134.22.88,mac
T004406,C0442,M019,105.25,XOF,2025-09-20T15:22:04Z,CI,web,approved,102.134.22.37,windows
T004407,C0011,M001,77.32,XOF,2025-09-16T16:54:11Z,CI,mobile,declined,102.134.22.208,linux
T004408,C0209,M020,186.87,XOF,2025-09-17T01:59:57Z,CI,web,approved,102.134.22.231,windows
T004409,C0421,M013,214.22,XOF,2025-09-15T09:18:49Z,CI,web,approved,102.134.22.132,windows
T004410,C0375,M018,1,XOF,2025-09-19T18:19:09Z,CI,mobile,declined,102.134.22.206,mac
T004411,C0219,M002,107.7,XOF,2025-09-14T20:02:34Z,CI,mobile,approved,102.134.22.97,android
T004412,C0404,M008,1,XOF,2025-09-17T20:58:20Z,CI,mobile,approved,102.134.22.14,windows
T004413,C0159,M010,104.95,XOF,2025-09-15T11:06:39Z,CI,mobile,approved,102.134.22.22,mac
T004414,C0258,M015,3.38,XOF,2025-09-17T09:25:40Z,CI,web,declined,102.134.22.233,windows
T004415,C0427,M001,82.45,XOF,2025-09-20T07:13:49Z,CI,mobile,declined,102.134.22.214,linux
T004416,C0220,M004,1,XOF,2025-09-19T19:19:20Z,CI,mobile,approved,102.134.22.186,mac
T004417,C0260,M012,164.61,XOF,2025-09-18T05:35:48Z,CI,web,approved,102.134.22.186,linux
T004418,C0257,M016,140.0,XOF,2025-09-20T14:32:32Z,CI,mobile,approved,102.134.22.67,linux
T004419,C0105,M008,161.23,XOF,2025-09-16T14:06:21Z,CI,web,approved,102.134.22.202,android
T004420,C0237,M004,143.4,XOF,2025-09-14T16:09:53Z,CI,web,approved,102.134.22.2,windows
T004421,C0400,M012,178.62,XOF,2025-09-17T19:32:50Z,CI,mobile,declined,102.134.22.124,android
T004422,C0425,M009,100.17,XOF,2025-09-18T21:50:30Z,CI,mobile,approved,102.134.22.98,mac
T004423,C0302,M008,95.94,XOF,2025-09-14T14:03:29Z,CI,web,approved,102.134.22.210,windows
T004424,C0226,M013,199.64,XOF,2025-09-18T23:56:24Z,CI,mobile,approved,102.134.22.103,windows
T004425,C0441,M009,105.02,XOF,2025-09-20T06:00:51Z,CI,mobile,approved,102.134.22.91,ios
T004426,C0257,M011,42.57,XOF,2025-09-14T14:27:09Z,CI,mobile,approved,102.134.22.226,windows
T004427,C0148,M019,188.71,XOF,2025-09-16T17:53:54Z,CI,web,approved,102.134.22.129,mac
T004428,C0240,M012,152.66,XOF,2025-09-16T05:49:26Z,CI,mobile,approved,102.134.22.2,mac
T004429,C0355,M002,80.76,XOF,2025-09-15T10:25:45Z,CI,web,approved,102.134.22.138,mac
T004430,C0331,M017,26.21,XOF,2025-09-17T07:37:16Z,CI,mobile,approved,102.134.22.98,mac
T004431,C0222,M007,65.91,XOF,2025-09-16T04:41:18Z,CI,web,approved,102.134.22.222,android
T004432,C0127,M002,269.39,XOF,2025-09-17T14:50:24Z,CI,web,approved,102.134.22.49,linux
T004433,C0041,M004,120.82,XOF,2025-09-17T09:37:58Z,CI,mobile,approved,102.134.22.103,windows
T004434,C0257,M018,135.99,XOF,2025-09-17T13:16:53Z,CI,mobile,approved,102.134.22.82,windows
T004435,C0292,M013,95.28,XOF,2025-09-16T02:51:51Z,CI,mobile,approved,102.134.22.50,mac
T004436,C0480,M009,49.21,XOF,2025-09-20T01:14:40Z,CI,mobile,approved,102.134.22.134,ios
T004437,C0293,M018,198.84,XOF,2025-09-18T08:26:38Z,CI,mobile,approved,102.134.22.23,ios
T004438,C0179,M013,158.84,XOF,2025-09-18T11:35:20Z,CI,mobile,declined,102.134.22.64,ios
T004439,C0364,M018,95.27,XOF,2025-09-21T02:02:46Z,CI,mobile,approved,102.134.22.168,linux
T004440,C0168,M013,18.28,XOF,2025-09-16T05:01:49Z,CI,web,approved,102.134.22.192,linux
T004441,C0222,M005,147.77,XOF,2025-09-15T20:17:04Z,CI,mobile,declined,102.134.22.79,mac
T004442,C0361,M006,1,XOF,2025-09-19T14:35:51Z,CI,mobile,approved,102.134.22.176,linux
T004443,C0186,M004,183.47,XOF,2025-09-17T22:42:30Z,CI,mobile,approved,102.134.22.124,linux
T004444,C0047,M001,194.21,XOF,2025-09-15T02:09:32Z,CI,mobile,approved,102.134.22.156,android
T004445,C0443,M005,201.31,XOF,2025-09-18T07:06:42Z,CI,web,approved,102.134.22.170,mac
T004446,C0052,M005,16.61,XOF,2025-09-16T10:16:01Z,CI,mobile,approved,102.134.22.147,android
T004447,C0196,M006,224.42,XOF,2025-09-17T19:48:46Z,CI,mobile,approved,102.134.22.47,ios
T004448,C0049,M013,43.16,XOF,2025-09-14T22:23:03Z,CI,mobile,approved,102.134.22.162,ios
T004449,C0268,M005,194.32,XOF,2025-09-17T01:47:22Z,CI,web,approved,102.134.22.99,ios
T004450,C0124,M018,113.17,XOF,2025-09-18T10:05:24Z,CI,mobile,approved,102.134.22.14,mac
T004451,C0388,M017,59.03,XOF,2025-09-18T07:25:25Z,CI,web,approved,102.134.22.229,ios
T004452,C0073,M010,264.95,XOF,2025-09-15T05:51:05Z,CI,web,approved,102.134.22.89,android
T004453,C0489,M020,117.44,XOF,2025-09-20T10:05:57Z,CI,web,declined,102.134.22.132,android
T004454,C0312,M015,133.42,XOF,2025-09-21T08:34:11Z,CI,web,approved,102.134.22.2,windows
T004455,C0007,M015,269.6,XOF,2025-09-16T22:53:54Z,CI,web,approved,102.134.22.45,ios
T004456,C0360,M008,209.8,XOF,2025-09-18T11:41:44Z,CI,mobile,approved,102.134.22.165,ios
T004457,C0226,M013,52.47,XOF,2025-09-20T10:34:57Z,CI,mobile,approved,102.134.22.92,mac
T004458,C0173,M011,148.64,XOF,2025-09-17T05:36:23Z,CI,web,approved,102.134.22.241,android
T004459,C0055,M011,188.74,XOF,2025-09-16T16:20:54Z,CI,web,approved,102.134.22.148,ios
T004460,C0092,M015,75.85,XOF,2025-09-17T17:33:09Z,CI,web,declined,102.134.22.89,android
T004461,C0438,M008,136.11,XOF,2025-09-15T16:36:33Z,CI,web,approved,102.134.22.121,linux
T004462,C0498,M020,179.18,XOF,2025-09-21T01:10:05Z,CI,web,declined,102.134.22.208,mac
T004463,C0427,M019,166.78,XOF,2025-09-20T05:48:58Z,CI,web,approved,102.134.22.155,android
T004464,C0231,M004,235.89,XOF,2025-09-17T04:23:04Z,CI,web,declined,102.134.22.89,linux
T004465,C0162,M015,1,XOF,2025-09-17T10:36:36Z,CI,mobile,approved,102.134.22.22,android
T004466,C0482,M006,62.17,XOF,2025-09-19T14:44:53Z,CI,web,approved,102.134.22.181,mac
T004467,C0368,M009,99.99,XOF,2025-09-18T10:43:19Z,CI,web,approved,102.134.22.225,ios
T004468,C0137,M010,105.84,XOF,2025-09-19T06:15:52Z,CI,web,approved,102.134.22.192,linux
T004469,C0081,M001,68.06,XOF,2025-09-19T13:52:07Z,CI,mobile,approved,102.134.22.43,mac
T004470,C0368,M017,87.84,XOF,2025-09-19T07:55:05Z,CI,mobile,approved,102.134.22.131,android
T004471,C0472,M018,267.11,XOF,2025-09-20T15:45:12Z,CI,mobile,approved,102.134.22.155,ios
T004472,C0277,M012,16.55,XOF,2025-09-16T18:51:44Z,CI,web,approved,102.134.22.151,android
T004473,C0500,M005,92.09,XOF,2025-09-15T05:28:31Z,CI,mobile,approved,102.134.22.122,mac
T004474,C0146,M013,72.4,XOF,2025-09-18T12:19:29Z,CI,mobile,approved,102.134.22.43,linux
T004475,C0124,M010,233.61,XOF,2025-09-18T06:01:19Z,CI,mobile,approved,102.134.22.57,ios
T004476,C0420,M013,93.8,XOF,2025-09-17T23:36:25Z,CI,mobile,declined,102.134.22.136,windows
T004477,C0377,M007,52.92,XOF,2025-09-15T06:56:58Z,CI,web,approved,102.134.22.127,ios
T004478,C0499,M003,234.77,XOF,2025-09-18T07:20:14Z,CI,web,approved,102.134.22.216,mac
T004479,C0361,M019,48.2,XOF,2025-09-19T07:18:33Z,CI,mobile,approved,102.134.22.106,android
T004480,C0403,M008,86.83,XOF,2025-09-15T00:10:04Z,CI,mobile,approved,102.134.22.40,ios
T004481,C0265,M009,192.11,XOF,2025-09-21T09:50:26Z,CI,web,approved,102.134.22.41,ios
T004482,C0167,M003,10.98,XOF,2025-09-16T01:14:54Z,CI,mobile,approved,102.134.22.235,linux
T004483,C0329,M005,148.24,XOF,2025-09-18T23:15:55Z,CI,mobile,approved,102.134.22.12,windows
T004484,C0146,M005,74.99,XOF,2025-09-15T08:24:51Z,CI,mobile,approved,102.134.22.48,linux
T004485,C0405,M016,150.78,XOF,2025-09-20T05:26:25Z,CI,web,approved,102.134.22.37,android
T004486,C0318,M007,129.2,XOF,2025-09-14T16:42:05Z,CI,web,approved,102.134.22.251,ios
T004487,C0017,M003,177.31,XOF,2025-09-16T08:30:52Z,CI,mobile,declined,102.134.22.143,windows
T004488,C0236,M014,218.59,XOF,2025-09-14T19:26:59Z,CI,web,approved,102.134.22.236,linux
T004489,C0337,M010,66.32,XOF,2025-09-20T04:16:03Z,CI,mobile,approved,102.134.22.160,android
T004490,C0487,M015,106.76,XOF,2025-09-15T02:39:00Z,CI,mobile,approved,102.134.22.111,mac
T004491,C0114,M014,24.76,XOF,2025-09-19T01:53:32Z,CI,mobile,approved,102.134.22.105,linux
T004492,C0450,M012,43.63,XOF,2025-09-16T10:14:41Z,CI,mobile,approved,102.134.22.47,windows
T004493,C0095,M013,166.27,XOF,2025-09-19T16:25:24Z,CI,web,approved,102.134.22.234,ios
T004494,C0230,M006,198.42,XOF,2025-09-18T11:21:37Z,CI,web,approved,102.134.22.78,mac
T004495,C0085,M016,166.5,XOF,2025-09-21T01:22:22Z,CI,mobile,approved,102.134.22.50,ios
T004496,C0327,M009,21.25,XOF,2025-09-17T13:47:00Z,CI,mobile,approved,102.134.22.12,windows
T004497,C0374,M013,182.18,XOF,2025-09-15T17:09:54Z,CI,web,declined,102.134.22.223,linux
T004498,C0087,M017,94.17,XOF,2025-09-19T07:18:04Z,CI,mobile,declined,102.134.22.158,ios
T004499,C0131,M001,227.2,XOF,2025-09-17T19:10:43Z,CI,mobile,approved,102.134.22.246,mac
T004500,C0214,M003,100.85,XOF,2025-09-18T10:22:28Z,CI,mobile,approved,102.134.22.218,linux
T004501,C0445,M004,136.2,XOF,2025-09-21T01:21:14Z,CI,web,approved,102.134.22.149,ios
T004502,C0241,M014,235.71,XOF,2025-09-17T18:01:06Z,CI,web,approved,102.134.22.203,ios
T004503,C0402,M008,226.13,XOF,2025-09-20T11:52:34Z,CI,web,approved,102.134.22.225,ios
T004504,C0477,M001,96.67,XOF,2025-09-16T10:35:12Z,CI,mobile,approved,102.134.22.129,windows
T004505,C0124,M019,230.24,XOF,2025-09-16T16:32:22Z,CI,mobile,approved,102.134.22.19,ios
T004506,C0417,M013,141.81,XOF,2025-09-17T10:35:39Z,CI,web,approved,102.134.22.2,linux
T004507,C0024,M006,141.36,XOF,2025-09-21T05:09:50Z,CI,web,approved,102.134.22.235,mac
T004508,C0096,M002,163.56,XOF,2025-09-20T08:56:52Z,CI,web,approved,102.134.22.155,android
T004509,C0249,M011,232.67,XOF,2025-09-17T11:19:40Z,CI,web,approved,102.134.22.2,android
T004510,C0488,M015,199.38,XOF,2025-09-15T11:03:48Z,CI,mobile,approved,102.134.22.227,ios
T004511,C0272,M008,264.51,XOF,2025-09-16T14:43:44Z,CI,web,approved,102.134.22.131,mac
T004512,C0191,M003,61.74,XOF,2025-09-15T21:07:37Z,CI,mobile,approved,102.134.22.78,mac
T004513,C0030,M018,285.53,XOF,2025-09-15T21:34:28Z,CI,web,approved,102.134.22.37,linux
T004514,C0464,M002,263.31,XOF,2025-09-16T18:17:08Z,CI,web,approved,102.134.22.61,linux
